id,type,title,description,location,severity,date,source
210,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Multan,High,2025-09-03T12:34:00,Local Traffic Police Report
211,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Karachi,Critical,2025-02-11T03:09:00,Local Traffic Police Report
212,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Lahore,High,2025-09-13T17:48:00,Local Traffic Police Report
213,accident,Car crash on highway,Two cars collided due to overspeeding.,Karachi,Medium,2025-02-05T23:33:00,https://www.dawn.com/
214,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Critical,2025-03-21T20:58:00,https://www.dawn.com/
215,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,Low,2025-05-10T19:47:00,Local Traffic Police Report
216,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Karachi,High,2025-01-18T01:50:00,https://arynews.tv/
217,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Quetta,High,2024-09-28T20:58:00,https://www.dawn.com/
218,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Low,2024-09-03T00:20:00,Local Traffic Police Report
219,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Rawalpindi,Critical,2024-09-02T03:10:00,https://www.dawn.com/
220,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Critical,2024-12-12T04:08:00,https://www.dawn.com/
221,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Rawalpindi,Critical,2024-12-28T06:32:00,User Report (Chatbot)
222,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sukkur,High,2025-04-29T19:35:00,https://www.geo.tv/
223,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Peshawar,High,2024-09-05T20:49:00,https://www.dawn.com/
224,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Medium,2025-04-03T08:43:00,Local Traffic Police Report
225,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Islamabad,Low,2025-09-17T01:16:00,https://arynews.tv/
226,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Multan,High,2025-03-22T23:04:00,User Report (Chatbot)
227,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Low,2024-09-08T06:03:00,User Report (Chatbot)
228,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,High,2025-01-22T04:01:00,https://www.geo.tv/
229,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Quetta,Low,2024-10-19T04:27:00,Local Traffic Police Report
230,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Multan,High,2025-05-02T12:09:00,https://arynews.tv/
231,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,High,2025-01-11T15:01:00,https://www.geo.tv/
232,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,Medium,2025-01-30T02:11:00,https://www.geo.tv/
233,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,Low,2024-12-12T07:25:00,User Report (Chatbot)
234,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sukkur,High,2025-09-16T16:02:00,Local Traffic Police Report
235,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Medium,2025-02-10T00:07:00,https://www.dawn.com/
236,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Quetta,Low,2025-04-01T01:04:00,User Report (Chatbot)
237,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,High,2025-04-07T20:15:00,https://arynews.tv/
238,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Peshawar,Critical,2025-05-21T07:46:00,https://arynews.tv/
239,accident,Car crash on highway,Two cars collided due to overspeeding.,Peshawar,Medium,2025-04-16T08:36:00,https://arynews.tv/
240,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Critical,2025-07-30T04:47:00,Local Traffic Police Report
241,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Hyderabad,Low,2025-06-14T07:45:00,https://www.dawn.com/
242,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Hyderabad,Critical,2025-04-17T09:59:00,Local Traffic Police Report
243,accident,Car into divider,Car lost control and hit the road divider at high speed.,Peshawar,Critical,2025-09-15T23:41:00,https://www.geo.tv/
244,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Gujranwala,Critical,2025-07-27T19:19:00,User Report (Chatbot)
245,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,Low,2025-05-08T10:07:00,User Report (Chatbot)
246,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Faisalabad,High,2024-12-11T07:32:00,User Report (Chatbot)
247,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Rawalpindi,Critical,2024-11-30T05:33:00,https://www.dawn.com/
248,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sukkur,Critical,2024-10-25T02:10:00,Local Traffic Police Report
249,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,High,2025-07-16T10:03:00,User Report (Chatbot)
250,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Peshawar,Critical,2024-09-29T01:23:00,https://www.dawn.com/
251,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Rawalpindi,High,2025-03-08T22:55:00,https://www.geo.tv/
252,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,Critical,2025-03-25T02:20:00,User Report (Chatbot)
253,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Hyderabad,Low,2025-05-15T13:19:00,https://www.dawn.com/
254,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Critical,2024-11-24T23:11:00,https://www.dawn.com/
255,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,Low,2025-08-05T15:42:00,https://arynews.tv/
256,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Peshawar,High,2025-04-21T14:44:00,Local Traffic Police Report
257,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sialkot,High,2025-05-07T11:17:00,https://www.dawn.com/
258,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Quetta,Critical,2024-09-26T00:53:00,https://www.dawn.com/
259,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Rawalpindi,Critical,2024-10-02T08:04:00,https://www.dawn.com/
260,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sukkur,High,2025-01-10T16:20:00,https://www.geo.tv/
261,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Rawalpindi,Low,2024-11-25T21:09:00,https://arynews.tv/
262,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Rawalpindi,High,2024-12-24T05:31:00,https://arynews.tv/
263,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Gujranwala,High,2025-02-10T22:59:00,User Report (Chatbot)
264,accident,Car into divider,Car lost control and hit the road divider at high speed.,Rawalpindi,Low,2025-06-08T05:27:00,https://www.dawn.com/
265,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Karachi,Low,2025-07-26T22:54:00,https://www.geo.tv/
266,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Islamabad,High,2025-04-09T09:56:00,Local Traffic Police Report
267,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Gujranwala,Critical,2025-05-25T06:34:00,https://arynews.tv/
268,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Faisalabad,Low,2025-02-12T17:51:00,https://www.geo.tv/
269,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Peshawar,Low,2025-08-19T00:50:00,https://www.dawn.com/
270,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Sukkur,Low,2025-04-27T12:55:00,https://www.dawn.com/
271,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Peshawar,Medium,2025-03-11T21:02:00,https://www.dawn.com/
272,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Hyderabad,High,2024-11-12T09:57:00,Local Traffic Police Report
273,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Rawalpindi,Medium,2024-11-07T04:53:00,Local Traffic Police Report
274,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Islamabad,High,2025-01-04T02:57:00,User Report (Chatbot)
275,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Hyderabad,High,2025-08-08T11:27:00,https://www.dawn.com/
276,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Critical,2025-09-07T00:08:00,https://www.dawn.com/
277,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Hyderabad,Low,2025-07-01T02:48:00,User Report (Chatbot)
278,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Rawalpindi,Medium,2024-12-15T09:19:00,Local Traffic Police Report
279,accident,Car crash on highway,Two cars collided due to overspeeding.,Karachi,High,2025-02-14T16:03:00,User Report (Chatbot)
280,accident,Car into divider,Car lost control and hit the road divider at high speed.,Peshawar,Medium,2024-09-11T23:54:00,https://www.dawn.com/
281,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,Critical,2025-01-23T09:38:00,https://arynews.tv/
282,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,High,2025-08-31T05:49:00,https://www.dawn.com/
283,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Hyderabad,Medium,2025-07-19T05:52:00,User Report (Chatbot)
284,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Multan,Medium,2024-12-23T11:01:00,Local Traffic Police Report
285,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Multan,High,2024-09-01T06:30:00,User Report (Chatbot)
286,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,Medium,2025-09-23T01:29:00,Local Traffic Police Report
287,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Hyderabad,Medium,2024-10-29T05:33:00,https://www.dawn.com/
288,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Lahore,Low,2024-11-23T18:48:00,https://www.dawn.com/
289,accident,Car into divider,Car lost control and hit the road divider at high speed.,Gujranwala,Medium,2025-06-05T19:17:00,Local Traffic Police Report
290,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,High,2025-01-09T03:55:00,https://www.dawn.com/
291,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Islamabad,Critical,2025-02-28T09:38:00,User Report (Chatbot)
292,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,Low,2025-01-29T16:51:00,Local Traffic Police Report
293,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Low,2025-03-04T15:57:00,Local Traffic Police Report
294,accident,Car crash on highway,Two cars collided due to overspeeding.,Gujranwala,Low,2025-09-03T08:30:00,https://arynews.tv/
295,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Rawalpindi,Critical,2025-03-30T15:56:00,Local Traffic Police Report
296,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Islamabad,Low,2025-02-05T15:44:00,Local Traffic Police Report
297,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Hyderabad,Low,2025-07-26T17:38:00,https://www.geo.tv/
298,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Quetta,Medium,2025-09-22T13:57:00,https://www.geo.tv/
299,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Islamabad,Critical,2025-02-28T09:26:00,https://arynews.tv/
300,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Sukkur,High,2025-04-01T02:58:00,https://www.geo.tv/
301,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,Low,2024-10-13T07:26:00,https://arynews.tv/
302,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Sukkur,Medium,2025-09-24T20:29:00,Local Traffic Police Report
303,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Rawalpindi,Low,2025-02-10T12:59:00,Local Traffic Police Report
304,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Lahore,High,2025-09-06T18:52:00,Local Traffic Police Report
305,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,Medium,2025-06-09T15:19:00,https://www.geo.tv/
306,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Critical,2024-12-11T10:02:00,https://arynews.tv/
307,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Islamabad,High,2025-03-16T03:54:00,https://arynews.tv/
308,accident,Car into divider,Car lost control and hit the road divider at high speed.,Hyderabad,Critical,2025-04-30T16:49:00,https://www.geo.tv/
309,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Medium,2025-03-23T20:08:00,https://arynews.tv/
310,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Low,2025-03-05T05:05:00,https://www.geo.tv/
311,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Karachi,High,2025-04-16T02:14:00,https://www.geo.tv/
312,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Islamabad,Medium,2025-01-04T16:19:00,https://arynews.tv/
313,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Hyderabad,Critical,2024-12-17T21:24:00,https://arynews.tv/
314,accident,Car into divider,Car lost control and hit the road divider at high speed.,Peshawar,Critical,2024-12-28T13:46:00,https://www.geo.tv/
315,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sialkot,Critical,2025-09-12T13:19:00,Local Traffic Police Report
316,accident,Car into divider,Car lost control and hit the road divider at high speed.,Rawalpindi,High,2024-11-30T16:11:00,Local Traffic Police Report
317,accident,Car into divider,Car lost control and hit the road divider at high speed.,Karachi,High,2025-03-17T20:00:00,https://arynews.tv/
318,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,Critical,2025-01-28T20:46:00,Local Traffic Police Report
319,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,High,2025-05-03T12:48:00,https://arynews.tv/
