id,type,title,description,location,severity,date,source
214,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,Medium,2024-12-27T10:59:00,User Report (Chatbot)
215,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,High,2024-09-17T20:55:00,https://arynews.tv/
216,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Gujranwala,Low,2025-07-16T00:32:00,https://www.geo.tv/
217,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,Medium,2025-04-28T07:34:00,Local Traffic Police Report
218,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Gujranwala,Critical,2025-08-09T02:04:00,User Report (Chatbot)
219,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,High,2024-10-27T03:07:00,Local Traffic Police Report
220,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Gujranwala,Low,2025-02-28T04:29:00,https://www.geo.tv/
221,road_condition,Potholes on main road,Several potholes reported on the central road.,Gujranwala,High,2024-10-17T19:48:00,Local Traffic Police Report
222,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Critical,2025-05-05T18:05:00,https://www.geo.tv/
223,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Faisalabad,Critical,2024-09-04T19:20:00,Local Traffic Police Report
224,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Low,2024-10-20T21:51:00,https://www.dawn.com/
225,road_condition,Potholes on main road,Several potholes reported on the central road.,Karachi,Critical,2024-10-23T11:34:00,https://arynews.tv/
226,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Karachi,Critical,2024-11-18T19:18:00,https://www.geo.tv/
227,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Low,2025-02-14T10:54:00,Local Traffic Police Report
228,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Low,2025-07-24T10:31:00,https://www.dawn.com/
229,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Multan,Low,2024-09-04T00:07:00,Local Traffic Police Report
230,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,High,2025-09-25T16:41:00,https://arynews.tv/
231,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Low,2025-02-28T13:10:00,https://arynews.tv/
232,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Critical,2025-07-13T15:49:00,Local Traffic Police Report
233,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Critical,2024-12-27T12:10:00,User Report (Chatbot)
234,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,High,2025-08-04T03:43:00,User Report (Chatbot)
235,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,High,2025-06-11T12:31:00,https://www.dawn.com/
236,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,Critical,2025-08-21T22:38:00,User Report (Chatbot)
237,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Critical,2024-10-07T14:24:00,https://www.dawn.com/
238,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Critical,2025-06-20T01:10:00,User Report (Chatbot)
239,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Low,2024-12-22T21:59:00,https://www.dawn.com/
240,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,High,2024-10-16T23:33:00,https://arynews.tv/
241,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sukkur,Critical,2025-09-07T17:16:00,https://arynews.tv/
242,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,High,2025-06-04T19:06:00,https://www.geo.tv/
243,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Low,2024-10-06T17:31:00,Local Traffic Police Report
244,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Critical,2025-01-29T23:36:00,https://www.geo.tv/
245,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Faisalabad,High,2024-11-25T16:15:00,User Report (Chatbot)
246,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Gujranwala,Medium,2025-09-03T04:56:00,https://arynews.tv/
247,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,High,2024-12-15T13:14:00,https://www.geo.tv/
248,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,Medium,2025-08-13T20:09:00,User Report (Chatbot)
249,road_condition,Potholes on main road,Several potholes reported on the central road.,Gujranwala,Low,2025-09-13T23:44:00,https://www.geo.tv/
250,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Low,2025-07-23T16:05:00,https://www.geo.tv/
251,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Critical,2024-10-24T17:05:00,Local Traffic Police Report
252,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Low,2024-11-09T02:14:00,https://www.geo.tv/
253,road_condition,Potholes on main road,Several potholes reported on the central road.,Gujranwala,High,2024-12-03T14:14:00,Local Traffic Police Report
254,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Medium,2025-06-29T04:09:00,https://www.geo.tv/
255,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Medium,2024-10-29T20:24:00,https://www.geo.tv/
256,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,Medium,2024-09-23T18:25:00,https://www.dawn.com/
257,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Critical,2025-04-11T19:34:00,https://arynews.tv/
258,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,High,2025-02-22T03:05:00,https://www.dawn.com/
259,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,Critical,2025-09-05T19:20:00,Local Traffic Police Report
260,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,High,2024-11-27T06:05:00,https://arynews.tv/
261,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,Medium,2024-12-07T20:31:00,User Report (Chatbot)
262,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sukkur,Low,2025-01-06T23:06:00,https://arynews.tv/
263,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,Medium,2025-04-17T21:44:00,Local Traffic Police Report
264,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Medium,2025-03-06T15:46:00,https://arynews.tv/
265,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,High,2024-10-18T14:56:00,https://www.geo.tv/
266,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Critical,2024-11-25T07:38:00,User Report (Chatbot)
267,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Karachi,Low,2025-01-22T17:37:00,Local Traffic Police Report
268,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Faisalabad,High,2025-02-09T20:26:00,https://www.dawn.com/
269,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Gujranwala,Low,2025-07-25T07:50:00,https://www.dawn.com/
270,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,High,2024-12-08T14:44:00,User Report (Chatbot)
271,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Faisalabad,Critical,2025-08-14T02:29:00,User Report (Chatbot)
272,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Karachi,High,2025-05-07T16:41:00,https://www.dawn.com/
273,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Quetta,Medium,2024-09-03T22:47:00,https://www.dawn.com/
274,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,Low,2025-01-26T09:40:00,User Report (Chatbot)
275,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,High,2025-09-20T08:36:00,Local Traffic Police Report
276,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Medium,2025-07-09T02:12:00,https://www.geo.tv/
277,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Critical,2025-09-02T22:25:00,https://arynews.tv/
278,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Low,2025-05-28T20:55:00,https://arynews.tv/
279,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,High,2024-09-12T18:50:00,Local Traffic Police Report
280,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Low,2024-10-30T10:20:00,https://www.dawn.com/
281,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Gujranwala,Low,2024-11-27T11:29:00,https://www.dawn.com/
282,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2025-02-19T13:33:00,https://www.geo.tv/
283,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,Low,2025-08-16T22:08:00,https://arynews.tv/
284,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Critical,2024-11-18T18:12:00,Local Traffic Police Report
285,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Rawalpindi,Critical,2025-03-27T15:27:00,https://www.geo.tv/
286,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Medium,2025-01-20T18:52:00,https://arynews.tv/
287,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Critical,2024-11-25T06:51:00,https://arynews.tv/
288,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Medium,2025-03-27T03:42:00,https://www.geo.tv/
289,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,Critical,2024-10-13T07:47:00,User Report (Chatbot)
290,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Faisalabad,High,2025-07-06T12:10:00,https://www.geo.tv/
291,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sialkot,Critical,2024-12-17T23:06:00,https://www.geo.tv/
292,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Gujranwala,Medium,2025-02-21T12:40:00,https://arynews.tv/
293,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,Critical,2025-01-30T22:54:00,https://www.geo.tv/
294,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Faisalabad,Critical,2025-02-18T12:54:00,https://www.geo.tv/
295,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,Low,2024-09-09T14:10:00,User Report (Chatbot)
296,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,High,2025-07-30T21:52:00,User Report (Chatbot)
297,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,High,2025-08-20T21:59:00,Local Traffic Police Report
298,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Critical,2024-09-13T07:02:00,https://arynews.tv/
299,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Rawalpindi,High,2025-07-11T10:58:00,https://www.geo.tv/
300,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,Medium,2025-05-25T05:43:00,Local Traffic Police Report
301,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Medium,2025-05-02T23:20:00,User Report (Chatbot)
302,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,High,2025-03-21T00:32:00,Local Traffic Police Report
303,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,Medium,2025-09-11T14:09:00,https://arynews.tv/
304,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Medium,2025-02-02T05:29:00,https://www.dawn.com/
305,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Lahore,Low,2024-09-26T19:03:00,https://arynews.tv/
306,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Critical,2025-05-19T22:04:00,User Report (Chatbot)
307,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,Critical,2025-06-05T08:55:00,Local Traffic Police Report
308,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Low,2025-08-02T20:07:00,https://arynews.tv/
309,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Karachi,Critical,2025-09-24T10:22:00,Local Traffic Police Report
310,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Quetta,Low,2024-11-28T04:41:00,https://www.dawn.com/
311,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Critical,2024-12-13T01:00:00,https://arynews.tv/
312,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,High,2025-09-02T19:59:00,https://www.geo.tv/
313,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,Critical,2025-08-20T03:39:00,https://www.dawn.com/
